83.0141 	EXP 	New trial (rep=2, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
83.0322 	EXP 	ITI: autoDraw = False
83.0322 	EXP 	fixation_cross: autoDraw = False
83.0322 	EXP 	left_stim: autoDraw = False
83.0322 	EXP 	right_stim: autoDraw = False
83.0322 	EXP 	ITI: autoDraw = False
83.0322 	EXP 	left_stim: text = 'X'
83.0322 	EXP 	right_stim: text = ''
83.0322 	EXP 	fixation_cross: autoDraw = True
83.0322 	EXP 	left_stim: autoDraw = True
83.0322 	EXP 	right_stim: autoDraw = True
83.5981 	DATA 	Keypress: m
84.0252 	EXP 	ITI: autoDraw = True
84.0426 	EXP 	fixation_cross: autoDraw = False
84.0426 	EXP 	left_stim: autoDraw = False
84.0426 	EXP 	right_stim: autoDraw = False
85.0134 	EXP 	New trial (rep=2, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
85.0305 	EXP 	ITI: autoDraw = False
85.0305 	EXP 	fixation_cross: autoDraw = False
85.0305 	EXP 	left_stim: autoDraw = False
85.0305 	EXP 	right_stim: autoDraw = False
85.0305 	EXP 	ITI: autoDraw = False
85.0305 	EXP 	left_stim: text = ''
85.0305 	EXP 	right_stim: text = 'X'
85.0305 	EXP 	fixation_cross: autoDraw = True
85.0305 	EXP 	left_stim: autoDraw = True
85.0305 	EXP 	right_stim: autoDraw = True
85.5483 	DATA 	Keypress: m
86.0097 	EXP 	ITI: autoDraw = True
86.0423 	EXP 	fixation_cross: autoDraw = False
86.0423 	EXP 	left_stim: autoDraw = False
86.0423 	EXP 	right_stim: autoDraw = False
87.0129 	EXP 	New trial (rep=2, index=2): OrderedDict([('condition', 'incongruent'), ('stim', 'O')])
87.0300 	EXP 	ITI: autoDraw = False
87.0300 	EXP 	fixation_cross: autoDraw = False
87.0300 	EXP 	left_stim: autoDraw = False
87.0300 	EXP 	right_stim: autoDraw = False
87.0300 	EXP 	ITI: autoDraw = False
87.0300 	EXP 	left_stim: text = ''
87.0300 	EXP 	right_stim: text = 'O'
87.0300 	EXP 	fixation_cross: autoDraw = True
87.0300 	EXP 	left_stim: autoDraw = True
87.0300 	EXP 	right_stim: autoDraw = True
87.5312 	DATA 	Keypress: z
88.0092 	EXP 	ITI: autoDraw = True
88.0416 	EXP 	fixation_cross: autoDraw = False
88.0416 	EXP 	left_stim: autoDraw = False
88.0416 	EXP 	right_stim: autoDraw = False
89.0122 	EXP 	New trial (rep=2, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
89.0293 	EXP 	ITI: autoDraw = False
89.0293 	EXP 	fixation_cross: autoDraw = False
89.0293 	EXP 	left_stim: autoDraw = False
89.0293 	EXP 	right_stim: autoDraw = False
89.0293 	EXP 	ITI: autoDraw = False
89.0293 	EXP 	left_stim: text = 'O'
89.0293 	EXP 	right_stim: text = ''
89.0293 	EXP 	fixation_cross: autoDraw = True
89.0293 	EXP 	left_stim: autoDraw = True
89.0293 	EXP 	right_stim: autoDraw = True
89.6804 	DATA 	Keypress: z
90.0087 	EXP 	ITI: autoDraw = True
90.0416 	EXP 	fixation_cross: autoDraw = False
90.0416 	EXP 	left_stim: autoDraw = False
90.0416 	EXP 	right_stim: autoDraw = False
91.0107 	EXP 	New trial (rep=3, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
91.0280 	EXP 	ITI: autoDraw = False
91.0280 	EXP 	fixation_cross: autoDraw = False
91.0280 	EXP 	left_stim: autoDraw = False
91.0280 	EXP 	right_stim: autoDraw = False
91.0280 	EXP 	ITI: autoDraw = False
91.0280 	EXP 	left_stim: text = 'X'
91.0280 	EXP 	right_stim: text = ''
91.0280 	EXP 	fixation_cross: autoDraw = True
91.0280 	EXP 	left_stim: autoDraw = True
91.0280 	EXP 	right_stim: autoDraw = True
91.4802 	DATA 	Keypress: z
92.0075 	EXP 	ITI: autoDraw = True
92.0400 	EXP 	fixation_cross: autoDraw = False
92.0400 	EXP 	left_stim: autoDraw = False
92.0400 	EXP 	right_stim: autoDraw = False
93.0107 	EXP 	New trial (rep=3, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
93.0281 	EXP 	ITI: autoDraw = False
93.0281 	EXP 	fixation_cross: autoDraw = False
93.0281 	EXP 	left_stim: autoDraw = False
93.0281 	EXP 	right_stim: autoDraw = False
93.0281 	EXP 	ITI: autoDraw = False
93.0281 	EXP 	left_stim: text = ''
93.0281 	EXP 	right_stim: text = 'X'
93.0281 	EXP 	fixation_cross: autoDraw = True
93.0281 	EXP 	left_stim: autoDraw = True
93.0281 	EXP 	right_stim: autoDraw = True
93.5953 	DATA 	Keypress: m
94.0072 	EXP 	ITI: autoDraw = True
94.0400 	EXP 	fixation_cross: autoDraw = False
94.0400 	EXP 	left_stim: autoDraw = False
94.0400 	EXP 	right_stim: autoDraw = False
95.0102 	EXP 	New trial (rep=3, index=2): OrderedDict([('condition', 'incongruent'), ('stim', 'O')])
95.0278 	EXP 	ITI: autoDraw = False
95.0278 	EXP 	fixation_cross: autoDraw = False
95.0278 	EXP 	left_stim: autoDraw = False
95.0278 	EXP 	right_stim: autoDraw = False
95.0278 	EXP 	ITI: autoDraw = False
95.0278 	EXP 	left_stim: text = ''
95.0278 	EXP 	right_stim: text = 'O'
95.0278 	EXP 	fixation_cross: autoDraw = True
95.0278 	EXP 	left_stim: autoDraw = True
95.0278 	EXP 	right_stim: autoDraw = True
95.5623 	DATA 	Keypress: z
96.0226 	EXP 	ITI: autoDraw = True
96.0390 	EXP 	fixation_cross: autoDraw = False
96.0390 	EXP 	left_stim: autoDraw = False
96.0390 	EXP 	right_stim: autoDraw = False
97.0218 	EXP 	ITI: autoDraw = False
97.0245 	EXP 	New trial (rep=3, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
97.0431 	EXP 	fixation_cross: autoDraw = False
97.0431 	EXP 	left_stim: autoDraw = False
97.0431 	EXP 	right_stim: autoDraw = False
97.0431 	EXP 	ITI: autoDraw = False
97.0431 	EXP 	left_stim: text = 'O'
97.0431 	EXP 	right_stim: text = ''
97.0431 	EXP 	fixation_cross: autoDraw = True
97.0431 	EXP 	left_stim: autoDraw = True
97.0431 	EXP 	right_stim: autoDraw = True
97.6611 	DATA 	Keypress: z
98.0222 	EXP 	ITI: autoDraw = True
98.0550 	EXP 	fixation_cross: autoDraw = False
98.0550 	EXP 	left_stim: autoDraw = False
98.0550 	EXP 	right_stim: autoDraw = False
99.0258 	EXP 	New trial (rep=4, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
99.0425 	EXP 	ITI: autoDraw = False
99.0425 	EXP 	fixation_cross: autoDraw = False
99.0425 	EXP 	left_stim: autoDraw = False
99.0425 	EXP 	right_stim: autoDraw = False
99.0425 	EXP 	ITI: autoDraw = False
99.0425 	EXP 	left_stim: text = 'X'
99.0425 	EXP 	right_stim: text = ''
99.0425 	EXP 	fixation_cross: autoDraw = True
99.0425 	EXP 	left_stim: autoDraw = True
99.0425 	EXP 	right_stim: autoDraw = True
99.5654 	DATA 	Keypress: m
100.0247 	EXP 	ITI: autoDraw = True
100.0577 	EXP 	fixation_cross: autoDraw = False
100.0577 	EXP 	left_stim: autoDraw = False
100.0577 	EXP 	right_stim: autoDraw = False
101.0310 	EXP 	New trial (rep=4, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
101.0512 	EXP 	ITI: autoDraw = False
101.0512 	EXP 	fixation_cross: autoDraw = False
101.0512 	EXP 	left_stim: autoDraw = False
101.0512 	EXP 	right_stim: autoDraw = False
101.0512 	EXP 	ITI: autoDraw = False
101.0512 	EXP 	left_stim: text = ''
101.0512 	EXP 	right_stim: text = 'X'
101.0512 	EXP 	fixation_cross: autoDraw = True
101.0512 	EXP 	left_stim: autoDraw = True
101.0512 	EXP 	right_stim: autoDraw = True
101.9286 	DATA 	Keypress: m
102.0383 	EXP 	ITI: autoDraw = True
102.0553 	EXP 	fixation_cross: autoDraw = False
102.0553 	EXP 	left_stim: autoDraw = False
102.0553 	EXP 	right_stim: autoDraw = False
103.0258 	EXP 	New trial (rep=4, index=2): OrderedDict([('condition', 'incongruent'), ('stim', 'O')])
103.0427 	EXP 	ITI: autoDraw = False
103.0427 	EXP 	fixation_cross: autoDraw = False
103.0427 	EXP 	left_stim: autoDraw = False
103.0427 	EXP 	right_stim: autoDraw = False
103.0427 	EXP 	ITI: autoDraw = False
103.0427 	EXP 	left_stim: text = ''
103.0427 	EXP 	right_stim: text = 'O'
103.0427 	EXP 	fixation_cross: autoDraw = True
103.0427 	EXP 	left_stim: autoDraw = True
103.0427 	EXP 	right_stim: autoDraw = True
103.5081 	DATA 	Keypress: z
104.0356 	EXP 	ITI: autoDraw = True
104.0524 	EXP 	fixation_cross: autoDraw = False
104.0524 	EXP 	left_stim: autoDraw = False
104.0524 	EXP 	right_stim: autoDraw = False
105.0231 	EXP 	New trial (rep=4, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
105.0405 	EXP 	ITI: autoDraw = False
105.0405 	EXP 	fixation_cross: autoDraw = False
105.0405 	EXP 	left_stim: autoDraw = False
105.0405 	EXP 	right_stim: autoDraw = False
105.0405 	EXP 	ITI: autoDraw = False
105.0405 	EXP 	left_stim: text = 'O'
105.0405 	EXP 	right_stim: text = ''
105.0405 	EXP 	fixation_cross: autoDraw = True
105.0405 	EXP 	left_stim: autoDraw = True
105.0405 	EXP 	right_stim: autoDraw = True
105.6095 	DATA 	Keypress: z
106.0190 	EXP 	ITI: autoDraw = True
106.0516 	EXP 	fixation_cross: autoDraw = False
106.0516 	EXP 	left_stim: autoDraw = False
106.0516 	EXP 	right_stim: autoDraw = False
107.0069 	EXP 	New trial (rep=5, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
107.0266 	EXP 	ITI: autoDraw = False
107.0266 	EXP 	fixation_cross: autoDraw = False
107.0266 	EXP 	left_stim: autoDraw = False
107.0266 	EXP 	right_stim: autoDraw = False
107.0266 	EXP 	ITI: autoDraw = False
107.0266 	EXP 	left_stim: text = 'X'
107.0266 	EXP 	right_stim: text = ''
107.0266 	EXP 	fixation_cross: autoDraw = True
107.0266 	EXP 	left_stim: autoDraw = True
107.0266 	EXP 	right_stim: autoDraw = True
107.5407 	DATA 	Keypress: m
108.0196 	EXP 	ITI: autoDraw = True
108.0352 	EXP 	fixation_cross: autoDraw = False
108.0352 	EXP 	left_stim: autoDraw = False
108.0352 	EXP 	right_stim: autoDraw = False
109.0201 	EXP 	New trial (rep=5, index=1): OrderedDict([('condition', 'congruent'), ('stim', 'X')])
109.0387 	EXP 	fixation_cross: autoDraw = False
109.0387 	EXP 	left_stim: autoDraw = False
109.0387 	EXP 	right_stim: autoDraw = False
109.0387 	EXP 	ITI: autoDraw = False
109.0387 	EXP 	left_stim: text = ''
109.0387 	EXP 	right_stim: text = 'X'
109.0387 	EXP 	fixation_cross: autoDraw = True
109.0387 	EXP 	left_stim: autoDraw = True
109.0387 	EXP 	right_stim: autoDraw = True
109.5883 	DATA 	Keypress: m
110.0182 	EXP 	ITI: autoDraw = True
110.0509 	EXP 	fixation_cross: autoDraw = False
110.0509 	EXP 	left_stim: autoDraw = False
110.0509 	EXP 	right_stim: autoDraw = False
111.0235 	EXP 	New trial (rep=5, index=2): OrderedDict([('condition', 'incongruent'), ('stim', 'O')])
111.0419 	EXP 	ITI: autoDraw = False
111.0419 	EXP 	fixation_cross: autoDraw = False
111.0419 	EXP 	left_stim: autoDraw = False
111.0419 	EXP 	right_stim: autoDraw = False
111.0419 	EXP 	ITI: autoDraw = False
111.0419 	EXP 	left_stim: text = ''
111.0419 	EXP 	right_stim: text = 'O'
111.0419 	EXP 	fixation_cross: autoDraw = True
111.0419 	EXP 	left_stim: autoDraw = True
111.0419 	EXP 	right_stim: autoDraw = True
111.5549 	DATA 	Keypress: z
112.0336 	EXP 	ITI: autoDraw = True
112.0500 	EXP 	fixation_cross: autoDraw = False
112.0500 	EXP 	left_stim: autoDraw = False
112.0500 	EXP 	right_stim: autoDraw = False
113.0202 	EXP 	New trial (rep=5, index=3): OrderedDict([('condition', 'congruent'), ('stim', 'O')])
113.0409 	EXP 	ITI: autoDraw = False
113.0409 	EXP 	fixation_cross: autoDraw = False
113.0409 	EXP 	left_stim: autoDraw = False
113.0409 	EXP 	right_stim: autoDraw = False
113.0409 	EXP 	ITI: autoDraw = False
113.0409 	EXP 	left_stim: text = 'O'
113.0409 	EXP 	right_stim: text = ''
113.0409 	EXP 	fixation_cross: autoDraw = True
113.0409 	EXP 	left_stim: autoDraw = True
113.0409 	EXP 	right_stim: autoDraw = True
114.0330 	EXP 	ITI: autoDraw = True
114.0492 	EXP 	fixation_cross: autoDraw = False
114.0492 	EXP 	left_stim: autoDraw = False
114.0492 	EXP 	right_stim: autoDraw = False
115.0199 	EXP 	New trial (rep=6, index=0): OrderedDict([('condition', 'incongruent'), ('stim', 'X')])
115.0371 	EXP 	ITI: autoDraw = False
115.0371 	EXP 	fixation_cross: autoDraw = False
115.0371 	EXP 	left_stim: autoDraw = False
115.0371 	EXP 	right_stim: autoDraw = False
115.0371 	EXP 	ITI: autoDraw = False
115.0371 	EXP 	left_stim: text = 'X'
115.0371 	EXP 	right_stim: text = ''
115.0371 	EXP 	fixation_cross: autoDraw = True
115.0371 	EXP 	left_stim: autoDraw = True
